title,name_en,name_zh,name_zht,name_zhs,name_ja,has_in_game_screenshot,target_media_file,local_filename,local_rel_path,image_url,width,height,filesize
Item:Western vista (New Horizons),Western vista,曠野牆,曠野牆,旷野墙,こうやのかべ,True,File:Western Vista NH Screenshot.jpg,曠野牆_Western_vista.jpg,images/wallpapers/曠野牆_Western_vista.webp,https://dodo.ac/np/images/7/7b/Western_Vista_NH_Screenshot.jpg,1280,720,138814
Item:White botanical-tile wall (New Horizons),White botanical-tile wall,白色植物圖案磚牆,白色植物圖案磚牆,白色植物图案砖墙,しろいボタニカルタイルのかべ,True,File:White Botanical-Tile Wall NH Screenshot.jpg,白色植物圖案磚牆_White_botanical-tile_wall.jpg,images/wallpapers/白色植物圖案磚牆_White_botanical-tile_wall.webp,https://dodo.ac/np/images/1/16/White_Botanical-Tile_Wall_NH_Screenshot.jpg,1280,720,214867
Item:White delicate-blooms wall (New Horizons),White delicate-blooms wall,白色碎花壁紙,白色碎花壁紙,白色碎花壁纸,しろいこばながらのかべがみ,True,File:White Delicate-Blooms Wall NH Screenshot.jpg,白色碎花壁紙_White_delicate-blooms_wall.jpg,images/wallpapers/白色碎花壁紙_White_delicate-blooms_wall.webp,https://dodo.ac/np/images/2/2a/White_Delicate-Blooms_Wall_NH_Screenshot.jpg,1280,720,193001
Item:White European-style wall (New Horizons),White European-style wall,歐式白牆,欧式白墙,歐式白牆,ヨーロピアンスタイルのしろかべ,False,File:White_European-Style_Wall_NH_Icon.png,歐式白牆_White_European-style_wall.png,images/wallpapers/歐式白牆_White_European-style_wall.webp,https://dodo.ac/np/images/9/9b/White_European-Style_Wall_NH_Icon.png,128,128,17856
Item:White hallway wall (New Horizons),White hallway wall,白色大廳牆,白色大廳牆,白色大厅墙,しろいホールのかべ,True,File:White Hallway Wall NH Screenshot.jpg,白色大廳牆_White_hallway_wall.jpg,images/wallpapers/白色大廳牆_White_hallway_wall.webp,https://dodo.ac/np/images/6/6e/White_Hallway_Wall_NH_Screenshot.jpg,1280,720,153629
Item:White honeycomb-tile wall (New Horizons),White honeycomb-tile wall,白色六角磚牆,白色六角磚牆,白色六角砖墙,しろいハニカムタイルのかべ,False,File:White_Honeycomb-Tile_Wall_NH_Icon.png,白色六角磚牆_White_honeycomb-tile_wall.png,images/wallpapers/白色六角磚牆_White_honeycomb-tile_wall.webp,https://dodo.ac/np/images/b/bc/White_Honeycomb-Tile_Wall_NH_Icon.png,128,128,14907
Item:White painted-wood wall (New Horizons),White painted-wood wall,白色油漆木牆,白色油漆木牆,白色油漆木墙,しろいペイントウッドのかべ,True,File:White Painted-Wood Wall NH Screenshot.jpg,白色油漆木牆_White_painted-wood_wall.jpg,images/wallpapers/白色油漆木牆_White_painted-wood_wall.webp,https://dodo.ac/np/images/1/13/White_Painted-Wood_Wall_NH_Screenshot.jpg,1280,720,181330
Item:White perforated-board wall (New Horizons),White perforated-board wall,白色洞洞板牆,白色洞洞板牆,白色洞洞板墙,しろいパンチングボードのかべ,True,File:White Perforated-Board Wall NH Screenshot.jpg,白色洞洞板牆_White_perforated-board_wall.jpg,images/wallpapers/白色洞洞板牆_White_perforated-board_wall.webp,https://dodo.ac/np/images/6/6e/White_Perforated-Board_Wall_NH_Screenshot.jpg,1280,720,251671
Item:White simple-cloth wall (New Horizons),White simple-cloth wall,白色簡約布面牆,白色簡約布面牆,白色简约布面墙,しろいシンプルクロス,True,File:White Simple-Cloth Wall NH Screenshot.jpg,白色簡約布面牆_White_simple-cloth_wall.jpg,images/wallpapers/白色簡約布面牆_White_simple-cloth_wall.webp,https://dodo.ac/np/images/e/e6/White_Simple-Cloth_Wall_NH_Screenshot.jpg,1280,720,134808
Item:White subway-tile wall (New Horizons),White subway-tile wall,白色地鐵磚牆,白色地鐵磚牆,白色地铁砖墙,しろいメトロタイルのかべ,True,File:White Subway-Tile Wall NH Screenshot.jpg,白色地鐵磚牆_White_subway-tile_wall.jpg,images/wallpapers/白色地鐵磚牆_White_subway-tile_wall.webp,https://dodo.ac/np/images/e/e7/White_Subway-Tile_Wall_NH_Screenshot.jpg,1280,720,162021
Item:White wedding wall (New Horizons),White wedding wall,白色婚禮牆,白色婚禮牆,白色婚礼墙,ウェディングなかべ・ホワイト,True,File:White Wedding Wall NH Screenshot.jpg,白色婚禮牆_White_wedding_wall.jpg,images/wallpapers/白色婚禮牆_White_wedding_wall.webp,https://dodo.ac/np/images/5/5f/White_Wedding_Wall_NH_Screenshot.jpg,1280,720,226257
Item:White window-panel wall (New Horizons),White window-panel wall,白色窗臺牆,白色窗台墙,白色窗台牆,しろいまどべのかべ,False,File:White_Window-Panel_Wall_NH_Icon.png,白色窗臺牆_White_window-panel_wall.png,images/wallpapers/白色窗臺牆_White_window-panel_wall.webp,https://dodo.ac/np/images/7/72/White_Window-Panel_Wall_NH_Icon.png,128,128,16951
Item:White-brick wall (New Horizons),White-brick wall,白色磚塊牆,白色磚塊牆,白色砖块墙,しろレンガのかべ,True,File:White-Brick Wall NH Screenshot.jpg,白色磚塊牆_White-brick_wall.jpg,images/wallpapers/白色磚塊牆_White-brick_wall.webp,https://dodo.ac/np/images/1/17/White-Brick_Wall_NH_Screenshot.jpg,1280,720,197794
Item:White-chocolate wall (New Horizons),White-chocolate wall,白巧克力牆,白巧克力牆,白巧克力墙,ホワイトチョコなかべ,True,File:White-Chocolate Wall NH Screenshot.jpg,白巧克力牆_White-chocolate_wall.jpg,images/wallpapers/白巧克力牆_White-chocolate_wall.webp,https://dodo.ac/np/images/c/cf/White-Chocolate_Wall_NH_Screenshot.jpg,1280,720,176974
Item:White-rose wall (New Horizons),White-rose wall,白色玫瑰壁紙,白色玫瑰壁紙,白色玫瑰壁纸,しろいバラのかべがみ,True,File:White-Rose Wall NH Screenshot.jpg,白色玫瑰壁紙_White-rose_wall.jpg,images/wallpapers/白色玫瑰壁紙_White-rose_wall.webp,https://dodo.ac/np/images/8/89/White-Rose_Wall_NH_Screenshot.jpg,1280,720,216461
Item:White-shelving wall (New Horizons),White-shelving wall,白色架子牆,白色架子墙,白色架子牆,しろいシェルフのかべ,False,File:White-Shelving_Wall_NH_Icon.png,白色架子牆_White-shelving_wall.png,images/wallpapers/白色架子牆_White-shelving_wall.webp,https://dodo.ac/np/images/f/f8/White-Shelving_Wall_NH_Icon.png,128,128,12172
Item:Wild-wood wall (New Horizons),Wild-wood wall,原木牆,原木牆,原木墙,ワイルドウッドのかべ,True,File:Wild-Wood Wall NH Screenshot.jpg,原木牆_Wild-wood_wall.jpg,images/wallpapers/原木牆_Wild-wood_wall.webp,https://dodo.ac/np/images/1/1e/Wild-Wood_Wall_NH_Screenshot.jpg,1280,720,157875
Item:Wooden-knot wall (New Horizons),Wooden-knot wall,木節牆,木節牆,木节墙,ふしありウッドウォール,True,File:Wooden-Knot Wall NH Screenshot.jpg,木節牆_Wooden-knot_wall.jpg,images/wallpapers/木節牆_Wooden-knot_wall.webp,https://dodo.ac/np/images/2/26/Wooden-Knot_Wall_NH_Screenshot.jpg,1280,720,188044
Item:Wooden-mosaic wall (New Horizons),Wooden-mosaic wall,嵌木牆,嵌木牆,嵌木墙,よせぎのかべ,True,File:Wooden-Mosaic Wall NH Screenshot.jpg,嵌木牆_Wooden-mosaic_wall.jpg,images/wallpapers/嵌木牆_Wooden-mosaic_wall.webp,https://dodo.ac/np/images/5/53/Wooden-Mosaic_Wall_NH_Screenshot.jpg,1280,720,177581
Item:Woodland wall (New Horizons),Woodland wall,樹海牆,樹海牆,树海墙,じゅかいなかべ,True,File:Woodland Wall NH Screenshot.jpg,樹海牆_Woodland_wall.jpg,images/wallpapers/樹海牆_Woodland_wall.webp,https://dodo.ac/np/images/d/d8/Woodland_Wall_NH_Screenshot.jpg,1280,720,233919
Item:Yellow flower-print wall (New Horizons),Yellow flower-print wall,黃色花紋壁紙,黃色花紋壁紙,黄色花纹壁纸,きいろいはながらかべがみ,True,File:Yellow Flower-Print Wall NH Screenshot.jpg,黃色花紋壁紙_Yellow_flower-print_wall.jpg,images/wallpapers/黃色花紋壁紙_Yellow_flower-print_wall.webp,https://dodo.ac/np/images/b/b0/Yellow_Flower-Print_Wall_NH_Screenshot.jpg,1280,720,225139
Item:Yellow heart-pattern wall (New Horizons),Yellow heart-pattern wall,黃色愛心壁紙,黃色愛心壁紙,黄色爱心壁纸,イエローハートのかべがみ,True,File:Yellow Heart-Pattern Wall NH Screenshot.jpg,黃色愛心壁紙_Yellow_heart-pattern_wall.jpg,images/wallpapers/黃色愛心壁紙_Yellow_heart-pattern_wall.webp,https://dodo.ac/np/images/1/14/Yellow_Heart-Pattern_Wall_NH_Screenshot.jpg,1280,720,177323
Item:Yellow intricate wall (New Horizons),Yellow intricate wall,黃色布牆,黃色布牆,黄色布墙,きいろいテキスタイルのかべ,True,File:Yellow Intricate Wall NH Screenshot.jpg,黃色布牆_Yellow_intricate_wall.jpg,images/wallpapers/黃色布牆_Yellow_intricate_wall.webp,https://dodo.ac/np/images/5/5a/Yellow_Intricate_Wall_NH_Screenshot.jpg,1280,720,230959
Item:Yellow playroom wall (New Horizons),Yellow playroom wall,黃色兒童房壁紙,黃色兒童房壁紙,黄色儿童房壁纸,きいろいキッズルームのかべがみ,True,File:Yellow Playroom Wall NH Screenshot.jpg,黃色兒童房壁紙_Yellow_playroom_wall.jpg,images/wallpapers/黃色兒童房壁紙_Yellow_playroom_wall.webp,https://dodo.ac/np/images/a/ae/Yellow_Playroom_Wall_NH_Screenshot.jpg,1280,720,184375
Item:Yellow quilt wall (New Horizons),Yellow quilt wall,黃色拼布牆,黃色拼布牆,黄色拼布墙,イエローキルトのかべ,True,File:Yellow Quilt Wall NH Screenshot.jpg,黃色拼布牆_Yellow_quilt_wall.jpg,images/wallpapers/黃色拼布牆_Yellow_quilt_wall.webp,https://dodo.ac/np/images/0/08/Yellow_Quilt_Wall_NH_Screenshot.jpg,1280,720,169788
Item:Yellow simple-cloth wall (New Horizons),Yellow simple-cloth wall,米色簡約布面牆,米色簡約布面牆,米色简约布面墙,ベージュのシンプルクロス,True,File:Yellow Simple-Cloth Wall NH Screenshot.jpg,米色簡約布面牆_Yellow_simple-cloth_wall.jpg,images/wallpapers/米色簡約布面牆_Yellow_simple-cloth_wall.webp,https://dodo.ac/np/images/a/a1/Yellow_Simple-Cloth_Wall_NH_Screenshot.jpg,1280,720,146430
Item:Yellow-paint wall (New Horizons),Yellow-paint wall,黃色油漆牆,黃色油漆牆,黄色油漆墙,きいろいペイントウォール,True,File:Yellow-Paint Wall NH Screenshot.jpg,黃色油漆牆_Yellow-paint_wall.jpg,images/wallpapers/黃色油漆牆_Yellow-paint_wall.webp,https://dodo.ac/np/images/0/01/Yellow-Paint_Wall_NH_Screenshot.jpg,1280,720,157605
Item:Yellow-striped wall (New Horizons),Yellow-striped wall,黃色條紋壁紙,黃色條紋壁紙,黄色条纹壁纸,イエローストライプのかべがみ,True,File:Yellow-Striped Wall NH Screenshot.jpg,黃色條紋壁紙_Yellow-striped_wall.jpg,images/wallpapers/黃色條紋壁紙_Yellow-striped_wall.webp,https://dodo.ac/np/images/0/00/Yellow-Striped_Wall_NH_Screenshot.jpg,1280,720,169300
Item:Zen architecture wall (New Horizons),Zen architecture wall,和風建築牆,和风建筑墙,和風建築牆,わふうけんちくのかべ,False,File:Zen_Architecture_Wall_NH_Icon.png,和風建築牆_Zen_architecture_wall.png,images/wallpapers/和風建築牆_Zen_architecture_wall.webp,https://dodo.ac/np/images/8/84/Zen_Architecture_Wall_NH_Icon.png,128,128,17993
